"","coef"
"Intercept",-2.48
"log age",0.12
"log size",-0.02
"log devs",0.14
"log commits",1.04
"C",0
"C++",-0.08
"Clojure",-0.49
"Coffeescript",-0.2
"Erlang",0.17
"Go",0.13
"Haskell",-0.19
"Java",-0.1
"Javascript",0.29
"Objective-C",0.16
"Perl",0
"Php",0.2
"Python",-0.1
"Ruby",0.27
"Scala",-0.24
"Typescript",0.17
