"","coef"
"Intercept",-2.19
"log age",0.12
"log size",-0.04
"log devs",0.21
"log commits",1.01
"C",0.08
"C++",-0.17
"Clojure",-0.29
"Coffeescript",0.16
"Erlang",0.08
"Go",0
"Haskell",-0.04
"Java",0.22
"Javascript",-0.07
"Objective-C",-0.01
"Perl",-0.03
"Php",0.31
"Python",0.02
"Ruby",0.07
"Scala",-0.25
"Typescript",-0.09
