"","coef"
"Intercept",-2.5
"log age",0.14
"log size",-0.01
"log devs",0.13
"log commits",0.99
"C",0.11
"C++",0.07
"Clojure",-0.08
"Coffeescript",-0.09
"Erlang",0.12
"Go",0
"Haskell",-0.12
"Java",0.16
"Javascript",-0.13
"Objective-C",-0.14
"Perl",-0.17
"Php",0.2
"Python",0.22
"Ruby",0.04
"Scala",-0.15
"Typescript",-0.01
