"","coef","pVal"
"Intercept",-2.35,0
"log age",0.13,0
"log size",-0.04,0.001
"log devs",0.12,0
"log commits",1.03,0
"C",0.02,0.799
"C#",0.25,0.016
"C++",0.12,0.198
"Clojure",-0.28,0.006
"Coffeescript",-0.08,0.438
"Erlang",0.02,0.866
"Go",0.22,0.023
"Haskell",-0.2,0.051
"Java",-0.06,0.58
"Javascript",-0.05,0.612
"Objective-C",0.1,0.309
"Perl",0.1,0.317
"Php",0.18,0.063
"Python",0.06,0.513
"Ruby",-0.18,0.077
"Scala",-0.28,0.008
"Typescript",0.05,0.625
