"","coef"
"Intercept",-2.35
"log age",0.14
"log size",-0.02
"log devs",0.22
"log commits",0.95
"C",-0.05
"C++",-0.12
"Clojure",-0.12
"Coffeescript",0.16
"Erlang",0.01
"Go",0.21
"Haskell",-0.04
"Java",0.09
"Javascript",-0.11
"Objective-C",0.06
"Perl",-0.01
"Php",0.01
"Python",0.06
"Ruby",-0.13
"Scala",-0.21
"Typescript",0.18
