"","coef","pVal"
"Intercept",-2.14,0
"log age",0.11,0
"log size",-0.06,0
"log devs",0.11,0
"log commits",1.06,0
"C",0.03,0.715
"C#",0.04,0.715
"C++",0.3,0.002
"Clojure",-0.39,0
"Coffeescript",0,0.964
"Erlang",0.03,0.792
"Go",0.24,0.013
"Haskell",-0.22,0.025
"Java",0.06,0.495
"Javascript",0.06,0.575
"Objective-C",-0.12,0.229
"Perl",-0.08,0.432
"Php",0.04,0.674
"Python",-0.15,0.136
"Ruby",-0.05,0.614
"Scala",-0.13,0.205
"Typescript",0.34,0
