"","coef","pVal"
"Intercept",-2.39,0
"log age",0.09,0
"log size",-0.02,0.283
"log devs",0.12,0
"log commits",1.03,0
"C",0.23,0.014
"C#",-0.12,0.251
"C++",0.05,0.581
"Clojure",-0.26,0.011
"Coffeescript",0.15,0.121
"Erlang",0.16,0.105
"Go",0.1,0.336
"Haskell",-0.31,0.003
"Java",-0.09,0.378
"Javascript",0.01,0.887
"Objective-C",-0.02,0.877
"Perl",0.12,0.225
"Php",0.11,0.235
"Python",0.01,0.953
"Ruby",-0.34,0.001
"Scala",0,0.978
"Typescript",0.18,0.093
