"","coef","pVal"
"Intercept",-2.44,0
"log age",0.11,0
"log size",-0.02,0.077
"log devs",0.08,0.008
"log commits",1.04,0
"C",0.2,0.035
"C#",-0.06,0.53
"C++",0.19,0.038
"Clojure",-0.26,0.01
"Coffeescript",0.12,0.195
"Erlang",0.14,0.159
"Go",0.18,0.055
"Haskell",-0.18,0.067
"Java",0.09,0.34
"Javascript",-0.16,0.111
"Objective-C",-0.03,0.752
"Perl",-0.06,0.53
"Php",0.22,0.022
"Python",0.05,0.607
"Ruby",-0.13,0.204
"Scala",-0.48,0
"Typescript",0.19,0.056
