"","coef"
"Intercept",-2.27
"log age",0.13
"log size",-0.05
"log devs",0.18
"log commits",1.03
"C",0.16
"C++",0.06
"Clojure",-0.18
"Coffeescript",-0.07
"Erlang",0.04
"Go",0.15
"Haskell",-0.01
"Java",-0.08
"Javascript",-0.08
"Objective-C",-0.13
"Perl",0.06
"Php",0.15
"Python",-0.03
"Ruby",0.02
"Scala",-0.05
"Typescript",-0.02
