"","coef","pVal"
"Intercept",-2.3,0
"log age",0.11,0
"log size",-0.02,0.217
"log devs",0.16,0
"log commits",0.98,0
"C",0.18,0.066
"C#",-0.22,0.043
"C++",0.07,0.505
"Clojure",-0.3,0.005
"Coffeescript",0.17,0.089
"Erlang",0.2,0.048
"Go",0.19,0.059
"Haskell",-0.39,0
"Java",-0.1,0.348
"Javascript",0.06,0.581
"Objective-C",-0.01,0.953
"Perl",0.01,0.932
"Php",0.29,0.004
"Python",0.07,0.522
"Ruby",-0.3,0.005
"Scala",-0.09,0.392
"Typescript",0.17,0.104
