"","coef","pVal"
"Intercept",-2.41,0
"log age",0.08,0
"log size",0.01,0.642
"log devs",0.11,0
"log commits",0.98,0
"C",0.13,0.189
"C#",-0.33,0.002
"C++",0.01,0.91
"Clojure",-0.14,0.187
"Coffeescript",0.19,0.047
"Erlang",0.11,0.28
"Go",0.28,0.005
"Haskell",-0.31,0.004
"Java",-0.07,0.519
"Javascript",0.04,0.712
"Objective-C",0.02,0.874
"Perl",0.21,0.034
"Php",0.03,0.739
"Python",-0.05,0.587
"Ruby",-0.13,0.22
"Scala",-0.08,0.439
"Typescript",0.1,0.324
