"","coef"
"Intercept",-2.38
"log age",0.14
"log size",-0.06
"log devs",0.16
"log commits",1.07
"C",0.23
"C++",-0.03
"Clojure",-0.16
"Coffeescript",0.23
"Erlang",-0.12
"Go",0.13
"Haskell",-0.3
"Java",-0.17
"Javascript",0.04
"Objective-C",0.15
"Perl",0.05
"Php",0.17
"Python",-0.12
"Ruby",0.19
"Scala",-0.35
"Typescript",0.06
