"","coef","pVal"
"Intercept",-2.29,0
"log age",0.08,0
"log size",-0.04,0.003
"log devs",0.13,0
"log commits",1.07,0
"C",0.07,0.487
"C#",-0.03,0.778
"C++",0.06,0.537
"Clojure",-0.3,0.006
"Coffeescript",0.09,0.342
"Erlang",0.15,0.141
"Go",-0.01,0.915
"Haskell",-0.21,0.045
"Java",0.19,0.053
"Javascript",0.05,0.666
"Objective-C",0.16,0.119
"Perl",-0.04,0.719
"Php",0.12,0.23
"Python",-0.03,0.752
"Ruby",-0.25,0.018
"Scala",-0.2,0.046
"Typescript",0.18,0.085
