"","coef"
"Intercept",-2
"log age",0.1
"log size",-0.06
"log devs",0.26
"log commits",1.01
"C",0.15
"C++",0.31
"Clojure",-0.2
"Coffeescript",-0.05
"Erlang",-0.19
"Go",0.2
"Haskell",-0.18
"Java",0.07
"Javascript",-0.13
"Objective-C",0.01
"Perl",-0.03
"Php",0.06
"Python",-0.06
"Ruby",-0.09
"Scala",-0.15
"Typescript",0.28
