"","coef"
"Intercept",-2.28
"log age",0.12
"log size",-0.03
"log devs",0.2
"log commits",0.99
"C",0.13
"C++",0.03
"Clojure",-0.38
"Coffeescript",0.14
"Erlang",0.02
"Go",-0.01
"Haskell",-0.15
"Java",0.04
"Javascript",-0.14
"Objective-C",-0.03
"Perl",0.09
"Php",0.31
"Python",0.01
"Ruby",0.13
"Scala",-0.16
"Typescript",-0.03
