"","coef","pVal"
"Intercept",-2.19,0
"log age",0.09,0
"log size",-0.02,0.104
"log devs",0.18,0
"log commits",0.98,0
"C",0.19,0.045
"C#",-0.12,0.258
"C++",-0.06,0.52
"Clojure",-0.35,0.001
"Coffeescript",0.27,0.006
"Erlang",0.08,0.403
"Go",0.2,0.038
"Haskell",-0.08,0.383
"Java",0.05,0.573
"Javascript",0.07,0.492
"Objective-C",-0.1,0.328
"Perl",-0.23,0.02
"Php",0.22,0.023
"Python",0.05,0.582
"Ruby",-0.22,0.033
"Scala",-0.06,0.546
"Typescript",0.09,0.368
