"","coef"
"Intercept",-2.46
"log age",0.15
"log size",-0.03
"log devs",0.18
"log commits",1
"C",0.03
"C++",-0.05
"Clojure",-0.24
"Coffeescript",0.1
"Erlang",0.01
"Go",0.05
"Haskell",-0.16
"Java",-0.13
"Javascript",0.22
"Objective-C",0.18
"Perl",0.05
"Php",0.21
"Python",-0.1
"Ruby",-0.12
"Scala",-0.02
"Typescript",-0.03
