"","coef"
"Intercept",-2.26
"log age",0.15
"log size",-0.04
"log devs",0.23
"log commits",0.96
"C",0.07
"C++",-0.04
"Clojure",-0.21
"Coffeescript",0.09
"Erlang",-0.18
"Go",0.16
"Haskell",-0.04
"Java",-0.05
"Javascript",-0.13
"Objective-C",0.09
"Perl",0.08
"Php",0.13
"Python",-0.05
"Ruby",0.1
"Scala",-0.24
"Typescript",0.21
