"","coef","pVal"
"Intercept",-2.55,0
"log age",0.08,0
"log size",-0.01,0.362
"log devs",0.03,0.307
"log commits",1.09,0
"C",0.06,0.507
"C#",0.13,0.181
"C++",-0.03,0.718
"Clojure",-0.41,0
"Coffeescript",0,0.959
"Erlang",0.07,0.466
"Go",0.12,0.226
"Haskell",-0.23,0.023
"Java",-0.05,0.592
"Javascript",0.08,0.397
"Objective-C",0.03,0.781
"Perl",-0.05,0.594
"Php",0.07,0.49
"Python",0.14,0.145
"Ruby",-0.04,0.686
"Scala",-0.08,0.369
"Typescript",0.2,0.029
