"","coef"
"Intercept",-2.15
"log age",0.11
"log size",-0.05
"log devs",0.27
"log commits",1.02
"C",0.03
"C++",0.16
"Clojure",-0.31
"Coffeescript",0.1
"Erlang",0.06
"Go",0.22
"Haskell",-0.24
"Java",-0.05
"Javascript",-0.17
"Objective-C",-0.09
"Perl",-0.07
"Php",0.14
"Python",0.1
"Ruby",0.13
"Scala",-0.23
"Typescript",0.21
