"","coef"
"Intercept",-2.04
"log age",0.1
"log size",-0.03
"log devs",0.2
"log commits",0.98
"C",0.2
"C++",0.21
"Clojure",-0.33
"Coffeescript",0.04
"Erlang",0.06
"Go",0.17
"Haskell",-0.18
"Java",0.13
"Javascript",0.23
"Objective-C",-0.15
"Perl",0
"Php",0.15
"Python",-0.14
"Ruby",-0.16
"Scala",-0.36
"Typescript",0.14
