"","coef"
"Intercept",-2.32
"log age",0.12
"log size",-0.02
"log devs",0.21
"log commits",0.99
"C",0.01
"C++",-0.03
"Clojure",-0.19
"Coffeescript",0.11
"Erlang",0.31
"Go",0.06
"Haskell",-0.12
"Java",-0.13
"Javascript",-0.07
"Objective-C",-0.08
"Perl",-0.07
"Php",0.26
"Python",-0.15
"Ruby",-0.05
"Scala",0
"Typescript",0.13
