"","coef"
"Intercept",-2.35
"log age",0.12
"log size",-0.03
"log devs",0.2
"log commits",1.01
"C",0.1
"C++",0.07
"Clojure",-0.19
"Coffeescript",0
"Erlang",-0.02
"Go",0.06
"Haskell",-0.35
"Java",0.08
"Javascript",0
"Objective-C",0
"Perl",0.14
"Php",0.12
"Python",0.04
"Ruby",0.01
"Scala",-0.19
"Typescript",0.12
