"","coef","pVal"
"Intercept",-2.5,0
"log age",0.09,0
"log size",-0.02,0.26
"log devs",0.07,0.023
"log commits",1.06,0
"C",0.28,0.004
"C#",0.16,0.105
"C++",0.24,0.015
"Clojure",-0.2,0.053
"Coffeescript",0,0.977
"Erlang",0.19,0.046
"Go",0.16,0.106
"Haskell",-0.3,0.003
"Java",-0.15,0.12
"Javascript",-0.17,0.11
"Objective-C",-0.17,0.087
"Perl",0.01,0.91
"Php",-0.09,0.365
"Python",0.08,0.446
"Ruby",-0.01,0.895
"Scala",-0.14,0.18
"Typescript",0.13,0.204
