"","coef","pVal"
"Intercept",-2.38,0
"log age",0.06,0.001
"log size",-0.02,0.194
"log devs",0.09,0.005
"log commits",1.08,0
"C",0.12,0.241
"C#",-0.05,0.633
"C++",0.3,0.003
"Clojure",-0.12,0.251
"Coffeescript",0.11,0.286
"Erlang",0.16,0.127
"Go",0.1,0.356
"Haskell",-0.39,0
"Java",0.01,0.896
"Javascript",-0.19,0.091
"Objective-C",-0.11,0.313
"Perl",0.13,0.223
"Php",0.13,0.216
"Python",0.12,0.237
"Ruby",-0.09,0.389
"Scala",-0.13,0.197
"Typescript",-0.09,0.421
