"","coef","pVal"
"Intercept",-2.48,0
"log age",0.13,0
"log size",-0.03,0.036
"log devs",0.1,0.002
"log commits",1.03,0
"C",0.12,0.201
"C#",0.01,0.917
"C++",0.22,0.021
"Clojure",-0.37,0.001
"Coffeescript",0.07,0.468
"Erlang",0.25,0.008
"Go",0.12,0.235
"Haskell",-0.42,0
"Java",0.14,0.159
"Javascript",0.13,0.224
"Objective-C",0.16,0.089
"Perl",-0.12,0.213
"Php",-0.1,0.316
"Python",-0.1,0.322
"Ruby",-0.11,0.259
"Scala",-0.2,0.043
"Typescript",0.21,0.039
