"","coef","pVal"
"Intercept",-2.63,0
"log age",0.11,0
"log size",0.01,0.526
"log devs",0.08,0.017
"log commits",1.01,0
"C",0.08,0.402
"C#",0.07,0.457
"C++",0.05,0.621
"Clojure",-0.25,0.02
"Coffeescript",0.1,0.34
"Erlang",0.12,0.214
"Go",0.2,0.046
"Haskell",-0.18,0.074
"Java",-0.08,0.43
"Javascript",0.17,0.107
"Objective-C",-0.08,0.43
"Perl",-0.08,0.466
"Php",0.17,0.08
"Python",0.04,0.659
"Ruby",-0.33,0.003
"Scala",-0.07,0.458
"Typescript",0.05,0.634
