"","coef","pVal"
"Intercept",-2.15,0
"log age",0.07,0
"log size",-0.03,0.053
"log devs",0.1,0.002
"log commits",1.04,0
"C",0.14,0.19
"C#",0.24,0.022
"C++",0.08,0.463
"Clojure",-0.25,0.024
"Coffeescript",0.22,0.039
"Erlang",0.06,0.574
"Go",0.08,0.473
"Haskell",-0.29,0.007
"Java",-0.08,0.437
"Javascript",-0.08,0.457
"Objective-C",-0.13,0.233
"Perl",0.13,0.209
"Php",0,0.998
"Python",0.02,0.82
"Ruby",-0.21,0.057
"Scala",-0.21,0.051
"Typescript",0.29,0.008
