"","coef"
"Intercept",-2.14
"log age",0.11
"log size",-0.06
"log devs",0.16
"log commits",1.05
"C",-0.01
"C++",0.12
"Clojure",-0.15
"Coffeescript",0.03
"Erlang",-0.08
"Go",0.12
"Haskell",-0.15
"Java",0.1
"Javascript",-0.17
"Objective-C",-0.02
"Perl",-0.04
"Php",0.26
"Python",0.07
"Ruby",-0.12
"Scala",-0.17
"Typescript",0.2
