"","coef"
"Intercept",-2.39
"log age",0.11
"log size",-0.02
"log devs",0.15
"log commits",1.04
"C",0.15
"C++",-0.05
"Clojure",-0.24
"Coffeescript",0.11
"Erlang",0.02
"Go",0.12
"Haskell",-0.15
"Java",0.03
"Javascript",-0.07
"Objective-C",-0.1
"Perl",-0.11
"Php",0.01
"Python",0.09
"Ruby",0.23
"Scala",-0.14
"Typescript",0.1
