"","coef"
"Intercept",-2.46
"log age",0.14
"log size",-0.04
"log devs",0.2
"log commits",1.05
"C",0.18
"C++",-0.01
"Clojure",-0.17
"Coffeescript",-0.07
"Erlang",-0.03
"Go",0.05
"Haskell",-0.04
"Java",-0.03
"Javascript",0.07
"Objective-C",0.18
"Perl",-0.12
"Php",0.2
"Python",0.01
"Ruby",-0.05
"Scala",-0.25
"Typescript",0.1
