"","coef"
"Intercept",-2.33
"log age",0.14
"log size",-0.05
"log devs",0.17
"log commits",1.04
"C",0.12
"C++",0.1
"Clojure",-0.07
"Coffeescript",0
"Erlang",0.02
"Go",0.02
"Haskell",-0.26
"Java",0.07
"Javascript",-0.06
"Objective-C",-0.09
"Perl",-0.02
"Php",0.13
"Python",-0.01
"Ruby",0.02
"Scala",-0.13
"Typescript",0.16
