"","coef"
"Intercept",-2.42
"log age",0.16
"log size",-0.05
"log devs",0.22
"log commits",1.01
"C",0.11
"C++",0.02
"Clojure",-0.09
"Coffeescript",-0.04
"Erlang",-0.03
"Go",0.09
"Haskell",-0.11
"Java",0.01
"Javascript",-0.01
"Objective-C",0.08
"Perl",-0.42
"Php",0.35
"Python",0.09
"Ruby",-0.11
"Scala",-0.07
"Typescript",0.15
