"","coef"
"Intercept",-2.21
"log age",0.1
"log size",-0.05
"log devs",0.23
"log commits",1.05
"C",0.25
"C++",0.02
"Clojure",-0.45
"Coffeescript",-0.1
"Erlang",-0.01
"Go",0.12
"Haskell",0.03
"Java",0.08
"Javascript",-0.03
"Objective-C",0.06
"Perl",0.28
"Php",0
"Python",0
"Ruby",-0.01
"Scala",-0.31
"Typescript",0.06
