"","coef"
"Intercept",-2.54
"log age",0.16
"log size",-0.03
"log devs",0.16
"log commits",1.01
"C",0.25
"C++",-0.03
"Clojure",-0.36
"Coffeescript",0.13
"Erlang",0.13
"Go",0.08
"Haskell",-0.14
"Java",0.06
"Javascript",0.09
"Objective-C",-0.13
"Perl",-0.03
"Php",0.03
"Python",-0.01
"Ruby",-0.12
"Scala",-0.17
"Typescript",0.23
