"","coef"
"Intercept",-2.13
"log age",0.1
"log size",-0.03
"log devs",0.24
"log commits",0.97
"C",0.02
"C++",0.1
"Clojure",-0.41
"Coffeescript",0.23
"Erlang",0.03
"Go",0.18
"Haskell",-0.27
"Java",-0.08
"Javascript",0.05
"Objective-C",-0.11
"Perl",0.05
"Php",0.08
"Python",0.03
"Ruby",0.01
"Scala",-0.13
"Typescript",0.21
