"","coef","pVal"
"Intercept",-2.33,0
"log age",0.06,0
"log size",0,0.851
"log devs",0.12,0
"log commits",1.03,0
"C",0.17,0.078
"C#",0,0.966
"C++",0.19,0.038
"Clojure",-0.27,0.009
"Coffeescript",0.08,0.412
"Erlang",0.29,0.003
"Go",0.21,0.028
"Haskell",-0.23,0.022
"Java",-0.12,0.222
"Javascript",-0.18,0.106
"Objective-C",0.04,0.692
"Perl",0.04,0.653
"Php",0.19,0.053
"Python",0.05,0.598
"Ruby",-0.37,0.001
"Scala",-0.09,0.356
"Typescript",0.01,0.92
