"","coef"
"Intercept",-2.64
"log age",0.16
"log size",-0.02
"log devs",0.15
"log commits",1.02
"C",0.13
"C++",-0.07
"Clojure",-0.2
"Coffeescript",-0.01
"Erlang",0.08
"Go",0.23
"Haskell",0.05
"Java",-0.07
"Javascript",-0.13
"Objective-C",0.09
"Perl",-0.04
"Php",-0.07
"Python",0.11
"Ruby",0.06
"Scala",-0.22
"Typescript",0.07
