"","coef"
"Intercept",-2.62
"log age",0.14
"log size",-0.03
"log devs",0.21
"log commits",1.02
"C",0.08
"C++",-0.04
"Clojure",-0.38
"Coffeescript",0.27
"Erlang",-0.02
"Go",-0.02
"Haskell",-0.17
"Java",0.14
"Javascript",0.02
"Objective-C",-0.05
"Perl",-0.17
"Php",-0.04
"Python",0.2
"Ruby",-0.11
"Scala",-0.07
"Typescript",0.37
