"","coef"
"Intercept",-2.11
"log age",0.11
"log size",-0.06
"log devs",0.15
"log commits",1.06
"C",0.14
"C++",0.13
"Clojure",-0.16
"Coffeescript",0.02
"Erlang",-0.1
"Go",0.22
"Haskell",-0.18
"Java",0.14
"Javascript",-0.33
"Objective-C",0.14
"Perl",0.14
"Php",-0.15
"Python",-0.05
"Ruby",0.02
"Scala",-0.26
"Typescript",0.29
