"","coef","pVal"
"Intercept",-2.16,0
"log age",0.09,0
"log size",-0.03,0.029
"log devs",0.16,0
"log commits",1.01,0
"C",0.16,0.101
"C#",0.11,0.26
"C++",0.07,0.475
"Clojure",-0.31,0.006
"Coffeescript",-0.03,0.748
"Erlang",0.14,0.165
"Go",0.03,0.757
"Haskell",-0.22,0.036
"Java",0,0.986
"Javascript",0.07,0.503
"Objective-C",0.01,0.885
"Perl",0.04,0.708
"Php",0.11,0.282
"Python",0.17,0.087
"Ruby",-0.3,0.009
"Scala",-0.29,0.007
"Typescript",0.22,0.039
