"","coef","pVal"
"Intercept",-2.36,0
"log age",0.09,0
"log size",-0.04,0.004
"log devs",0.11,0.001
"log commits",1.07,0
"C",0.17,0.087
"C#",-0.13,0.239
"C++",0.18,0.078
"Clojure",-0.25,0.028
"Coffeescript",0.11,0.291
"Erlang",0.16,0.122
"Go",0.24,0.025
"Haskell",-0.26,0.019
"Java",-0.15,0.172
"Javascript",0.17,0.118
"Objective-C",-0.08,0.479
"Perl",0.09,0.365
"Php",-0.01,0.923
"Python",0,0.964
"Ruby",-0.2,0.09
"Scala",-0.25,0.019
"Typescript",0.19,0.079
