"","coef"
"Intercept",-2.24
"log age",0.12
"log size",-0.05
"log devs",0.22
"log commits",1.04
"C",0.11
"C++",0.2
"Clojure",-0.33
"Coffeescript",-0.07
"Erlang",-0.02
"Go",0.12
"Haskell",-0.09
"Java",-0.06
"Javascript",-0.09
"Objective-C",-0.03
"Perl",0.19
"Php",0.21
"Python",0.13
"Ruby",0.03
"Scala",-0.45
"Typescript",0.14
