"","coef"
"Intercept",-2.46
"log age",0.17
"log size",-0.03
"log devs",0.17
"log commits",0.99
"C",0.01
"C++",-0.02
"Clojure",-0.15
"Coffeescript",-0.06
"Erlang",-0.09
"Go",0.05
"Haskell",-0.07
"Java",0.09
"Javascript",0.11
"Objective-C",0.13
"Perl",-0.17
"Php",0.2
"Python",-0.03
"Ruby",0.03
"Scala",-0.44
"Typescript",0.4
