"","coef"
"Intercept",-2.49
"log age",0.16
"log size",-0.03
"log devs",0.13
"log commits",1.01
"C",0.14
"C++",0.13
"Clojure",-0.33
"Coffeescript",0
"Erlang",-0.02
"Go",0.22
"Haskell",-0.08
"Java",0.12
"Javascript",-0.08
"Objective-C",0.09
"Perl",-0.11
"Php",-0.08
"Python",0.38
"Ruby",-0.34
"Scala",-0.3
"Typescript",0.26
