"","coef"
"Intercept",-2.31
"log age",0.15
"log size",-0.04
"log devs",0.19
"log commits",1
"C",-0.09
"C++",-0.13
"Clojure",-0.19
"Coffeescript",0.09
"Erlang",-0.03
"Go",0.04
"Haskell",-0.02
"Java",0.16
"Javascript",0.1
"Objective-C",0.05
"Perl",0
"Php",0.08
"Python",0.01
"Ruby",-0.03
"Scala",-0.03
"Typescript",0
