"","coef","pVal"
"Intercept",-2.29,0
"log age",0.12,0
"log size",-0.06,0
"log devs",0.15,0
"log commits",1.05,0
"C",0.14,0.175
"C#",0.1,0.363
"C++",0.25,0.016
"Clojure",-0.35,0.003
"Coffeescript",0.12,0.251
"Erlang",0.06,0.559
"Go",0.24,0.023
"Haskell",-0.35,0.002
"Java",-0.03,0.746
"Javascript",-0.07,0.544
"Objective-C",0.12,0.285
"Perl",-0.1,0.366
"Php",-0.02,0.88
"Python",0.09,0.381
"Ruby",-0.24,0.041
"Scala",-0.16,0.139
"Typescript",0.19,0.094
