"","coef"
"Intercept",-2.66
"log age",0.16
"log size",0
"log devs",0.16
"log commits",0.98
"C",0.08
"C++",0
"Clojure",-0.11
"Coffeescript",0.25
"Erlang",0.04
"Go",0.08
"Haskell",-0.05
"Java",0.16
"Javascript",-0.16
"Objective-C",0
"Perl",-0.14
"Php",-0.05
"Python",0.05
"Ruby",-0.04
"Scala",-0.17
"Typescript",0.06
