"","coef"
"Intercept",-2.33
"log age",0.11
"log size",-0.03
"log devs",0.21
"log commits",1
"C",0.12
"C++",0.08
"Clojure",-0.33
"Coffeescript",-0.03
"Erlang",0.03
"Go",0.09
"Haskell",-0.49
"Java",0.04
"Javascript",-0.17
"Objective-C",0.1
"Perl",0.24
"Php",0.1
"Python",0.14
"Ruby",-0.01
"Scala",-0.21
"Typescript",0.29
