"","coef"
"Intercept",-2.41
"log age",0.15
"log size",-0.03
"log devs",0.21
"log commits",0.97
"C",0.11
"C++",-0.06
"Clojure",-0.33
"Coffeescript",0.11
"Erlang",-0.05
"Go",0.25
"Haskell",-0.28
"Java",0.06
"Javascript",-0.07
"Objective-C",0.08
"Perl",-0.04
"Php",0.09
"Python",-0.15
"Ruby",0.11
"Scala",0.03
"Typescript",0.14
