"","coef"
"Intercept",-2.15
"log age",0.13
"log size",-0.07
"log devs",0.2
"log commits",1.03
"C",0.17
"C++",-0.08
"Clojure",-0.46
"Coffeescript",-0.02
"Erlang",-0.11
"Go",0.11
"Haskell",-0.15
"Java",0.04
"Javascript",0.24
"Objective-C",0
"Perl",-0.06
"Php",0.02
"Python",0.06
"Ruby",0.05
"Scala",-0.08
"Typescript",0.29
