"","coef","pVal"
"Intercept",-2.16,0
"log age",0.08,0
"log size",-0.03,0.066
"log devs",0.15,0
"log commits",1,0
"C",0.13,0.166
"C#",-0.22,0.035
"C++",0.1,0.292
"Clojure",-0.33,0.002
"Coffeescript",0.05,0.623
"Erlang",0.02,0.858
"Go",0.16,0.089
"Haskell",-0.37,0
"Java",-0.28,0.007
"Javascript",-0.11,0.274
"Objective-C",0.08,0.416
"Perl",0.1,0.301
"Php",0.19,0.052
"Python",0.2,0.029
"Ruby",0.06,0.569
"Scala",-0.18,0.066
"Typescript",0.4,0
