"","coef","pVal"
"Intercept",-2.41,0
"log age",0.11,0
"log size",-0.02,0.084
"log devs",0.14,0
"log commits",1.01,0
"C",0.2,0.029
"C#",0.02,0.87
"C++",0.22,0.02
"Clojure",-0.46,0
"Coffeescript",0.08,0.401
"Erlang",0.22,0.015
"Go",0.03,0.751
"Haskell",-0.34,0.001
"Java",0.02,0.849
"Javascript",0.06,0.546
"Objective-C",0.13,0.181
"Perl",0.03,0.79
"Php",0.21,0.03
"Python",0.01,0.942
"Ruby",-0.24,0.015
"Scala",-0.21,0.041
"Typescript",0.03,0.763
