"","coef","pVal"
"Intercept",-2.21,0
"log age",0.07,0
"log size",-0.03,0.049
"log devs",0.07,0.049
"log commits",1.06,0
"C",0.07,0.501
"C#",-0.09,0.425
"C++",0.2,0.049
"Clojure",-0.22,0.052
"Coffeescript",0.01,0.904
"Erlang",0.12,0.254
"Go",-0.01,0.92
"Haskell",-0.27,0.013
"Java",-0.17,0.132
"Javascript",0.01,0.917
"Objective-C",0.05,0.631
"Perl",0.08,0.459
"Php",0.15,0.157
"Python",0.13,0.229
"Ruby",-0.22,0.052
"Scala",-0.19,0.079
"Typescript",0.35,0.001
