"","coef","pVal"
"Intercept",-2.33,0
"log age",0.1,0
"log size",-0.02,0.074
"log devs",0.11,0
"log commits",1.02,0
"C",0.35,0
"C#",-0.27,0.013
"C++",0.15,0.113
"Clojure",-0.36,0.001
"Coffeescript",0.11,0.26
"Erlang",0.13,0.175
"Go",0.15,0.149
"Haskell",-0.17,0.096
"Java",-0.1,0.338
"Javascript",0.13,0.208
"Objective-C",-0.01,0.953
"Perl",0,0.97
"Php",0.16,0.106
"Python",0.05,0.609
"Ruby",-0.27,0.012
"Scala",-0.07,0.473
"Typescript",0.01,0.892
