"","coef"
"Intercept",-2.24
"log age",0.13
"log size",-0.05
"log devs",0.15
"log commits",1.02
"C",0.15
"C++",-0.09
"Clojure",-0.14
"Coffeescript",0.16
"Erlang",-0.14
"Go",0.19
"Haskell",-0.34
"Java",0.12
"Javascript",0.09
"Objective-C",-0.02
"Perl",0.09
"Php",0.2
"Python",0.08
"Ruby",-0.01
"Scala",-0.15
"Typescript",-0.2
