"","coef"
"Intercept",-2.38
"log age",0.14
"log size",-0.03
"log devs",0.17
"log commits",1
"C",-0.08
"C++",-0.07
"Clojure",-0.3
"Coffeescript",0.18
"Erlang",0.15
"Go",0.03
"Haskell",0.02
"Java",0.04
"Javascript",0.13
"Objective-C",-0.02
"Perl",0
"Php",0.03
"Python",0.01
"Ruby",-0.01
"Scala",-0.07
"Typescript",-0.04
