"","coef"
"Intercept",-2.3
"log age",0.14
"log size",-0.03
"log devs",0.2
"log commits",0.99
"C",0.12
"C++",0.17
"Clojure",-0.41
"Coffeescript",0.18
"Erlang",-0.12
"Go",0.15
"Haskell",0.02
"Java",0.12
"Javascript",-0.06
"Objective-C",0.02
"Perl",0.17
"Php",0.13
"Python",0.04
"Ruby",-0.3
"Scala",-0.38
"Typescript",0.15
