"","coef","pVal"
"Intercept",-2.45,0
"log age",0.1,0
"log size",-0.02,0.214
"log devs",0.14,0
"log commits",1.04,0
"C",0.17,0.104
"C#",-0.08,0.492
"C++",0.09,0.382
"Clojure",-0.1,0.36
"Coffeescript",0.03,0.801
"Erlang",0.03,0.773
"Go",0.19,0.069
"Haskell",-0.22,0.051
"Java",-0.09,0.426
"Javascript",-0.03,0.767
"Objective-C",0.01,0.898
"Perl",0.09,0.41
"Php",0.02,0.869
"Python",-0.05,0.632
"Ruby",-0.23,0.046
"Scala",-0.25,0.026
"Typescript",0.41,0
