"","coef","pVal"
"Intercept",-2.1,0
"log age",0.08,0
"log size",-0.06,0
"log devs",0.17,0
"log commits",1.05,0
"C",0.24,0.01
"C#",0.11,0.298
"C++",0.15,0.108
"Clojure",-0.18,0.088
"Coffeescript",0,0.983
"Erlang",-0.05,0.588
"Go",0.31,0.001
"Haskell",-0.39,0
"Java",-0.06,0.592
"Javascript",0.03,0.77
"Objective-C",0.07,0.485
"Perl",-0.21,0.039
"Php",0.19,0.054
"Python",0,0.972
"Ruby",-0.23,0.029
"Scala",-0.09,0.395
"Typescript",0.11,0.288
