"","coef"
"Intercept",-2.41
"log age",0.12
"log size",-0.01
"log devs",0.2
"log commits",0.98
"C",-0.03
"C++",-0.02
"Clojure",-0.37
"Coffeescript",0.08
"Erlang",0.18
"Go",0.1
"Haskell",-0.35
"Java",0.04
"Javascript",0.07
"Objective-C",-0.06
"Perl",0.12
"Php",0.09
"Python",0.06
"Ruby",0.15
"Scala",-0.26
"Typescript",0.2
