"","coef"
"Intercept",-2.57
"log age",0.16
"log size",-0.05
"log devs",0.14
"log commits",1.07
"C",0.04
"C++",-0.04
"Clojure",-0.23
"Coffeescript",-0.06
"Erlang",0.14
"Go",0.12
"Haskell",-0.27
"Java",-0.1
"Javascript",-0.04
"Objective-C",0.15
"Perl",0
"Php",-0.02
"Python",0.07
"Ruby",0.14
"Scala",-0.24
"Typescript",0.34
