"","coef","pVal"
"Intercept",-2.76,0
"log age",0.12,0
"log size",-0.02,0.143
"log devs",0.09,0.006
"log commits",1.09,0
"C",0.15,0.133
"C#",0.02,0.872
"C++",0.03,0.755
"Clojure",-0.2,0.062
"Coffeescript",0.08,0.414
"Erlang",0.2,0.054
"Go",0.17,0.117
"Haskell",-0.21,0.06
"Java",-0.19,0.073
"Javascript",0.03,0.785
"Objective-C",-0.03,0.787
"Perl",-0.01,0.958
"Php",-0.07,0.472
"Python",-0.03,0.795
"Ruby",-0.07,0.52
"Scala",-0.2,0.06
"Typescript",0.33,0.002
