"","coef","pVal"
"Intercept",-2.84,0
"log age",0.11,0
"log size",0,0.915
"log devs",0.11,0.001
"log commits",1.06,0
"C",0.16,0.132
"C#",0.09,0.398
"C++",0.01,0.889
"Clojure",-0.19,0.087
"Coffeescript",0.3,0.005
"Erlang",0.13,0.198
"Go",0.16,0.14
"Haskell",-0.08,0.457
"Java",-0.04,0.689
"Javascript",-0.03,0.804
"Objective-C",-0.12,0.243
"Perl",0.06,0.567
"Php",0.05,0.629
"Python",0.03,0.779
"Ruby",-0.25,0.036
"Scala",-0.19,0.096
"Typescript",-0.07,0.506
